Area,Year,Real GDP (Millions),Real GDP Quality Index,Current-Dollar GDP (Millions),Per Capita Personal Income,PCEPI,PCEPI2012,Real Per Capita Personal Income,Type
"Great Falls, MT",2001,2760.815,83.94,2022.383,25712.0,79.65616666666666,100.0,32278.731297221184,MSA
"Great Falls, MT",2002,2844.008,86.469,2133.44,26780.0,80.70208333333333,100.0,33183.777783514466,MSA
"Great Falls, MT",2003,2853.02,86.743,2201.235,27946.0,82.39758333333333,100.0,33916.04324965032,MSA
"Great Falls, MT",2004,2984.298,90.735,2376.758,29497.0,84.44275,100.0,34931.35882002895,MSA
"Great Falls, MT",2005,3200.872,97.32,2660.499,30870.0,86.87583333333333,100.0,35533.47210098704,MSA
"Great Falls, MT",2006,3166.302,96.268,2740.706,33466.0,89.32233333333333,100.0,37466.55371743536,MSA
"Great Falls, MT",2007,3232.363,98.277,2906.715,35086.0,91.61441666666667,100.0,38297.46591921031,MSA
"Great Falls, MT",2008,3169.649,96.37,2894.275,36434.0,94.32566666666666,100.0,38625.75403654714,MSA
"Great Falls, MT",2009,3160.861,96.103,2930.121,36711.0,94.0625,100.0,39028.305647840534,MSA
"Great Falls, MT",2010,3254.685,98.956,3072.411,38380.0,95.74708333333334,100.0,40084.77194692614,MSA
"Great Falls, MT",2011,3283.527,99.833,3201.225,39415.0,98.16941666666666,100.0,40149.97882062727,MSA
"Great Falls, MT",2012,3289.033,100.0,3289.033,40470.0,100.0,100.0,40470.0,MSA
"Great Falls, MT",2013,3207.604,97.524,3258.135,40027.0,101.35408333333334,100.0,39492.24213133988,MSA
"Great Falls, MT",2014,3178.863,96.65,3292.344,41861.0,102.88666666666667,100.0,40686.515907471,MSA
"Great Falls, MT",2015,3275.46,99.587,3449.618,43196.0,103.11566666666667,100.0,41890.82163395798,MSA
"Great Falls, MT",2016,3250.618,98.832,3442.672,44081.0,104.14833333333333,100.0,42325.209236825685,MSA
"Great Falls, MT",2017,3426.131,104.168,3717.392,45750.0,106.0515,100.0,43139.418112897976,MSA
"Great Falls, MT",2018,3441.509,104.636,3869.281,47529.0,108.3185,100.0,43878.93111518346,MSA
"Great Falls, MT",2019,3360.305,102.167,3833.159,49201.0,109.92191666666666,100.0,44759.95460413946,MSA
"Great Falls, MT",2020,3260.734,99.14,3770.219,52226.0,111.22466666666666,100.0,46955.4115693761,MSA
"Greeley, CO",2001,7583.049,61.847,5709.405,26058.0,79.65616666666666,100.0,32713.09816984247,MSA
"Greeley, CO",2002,7507.54,61.231,5684.534,24844.0,80.70208333333333,100.0,30784.83104009087,MSA
"Greeley, CO",2003,7805.108,63.658,6165.118,25315.0,82.39758333333333,100.0,30722.988437160882,MSA
"Greeley, CO",2004,8374.884,68.305,6929.274,27069.0,84.44275,100.0,32056.0379665513,MSA
"Greeley, CO",2005,9047.045,73.787,7886.711,28755.0,86.87583333333333,100.0,33098.963079490844,MSA
"Greeley, CO",2006,9272.893,75.629,8323.696,30076.0,89.32233333333333,100.0,33671.31027327992,MSA
"Greeley, CO",2007,9662.764,78.809,9054.943,32389.0,91.61441666666667,100.0,35353.60610093208,MSA
"Greeley, CO",2008,10263.867,83.712,10202.27,34193.0,94.32566666666666,100.0,36249.94257483824,MSA
"Greeley, CO",2009,10399.31,84.816,9527.639,32831.0,94.0625,100.0,34903.38870431894,MSA
"Greeley, CO",2010,10754.532,87.714,10320.991,33503.0,95.74708333333334,100.0,34991.14420369637,MSA
"Greeley, CO",2011,11152.64,90.961,11253.191,35529.0,98.16941666666666,100.0,36191.51585736562,MSA
"Greeley, CO",2012,12260.96,100.0,12260.96,37282.0,100.0,100.0,37282.0,MSA
"Greeley, CO",2013,13751.015,112.153,14240.403,39090.0,101.35408333333334,100.0,38567.7603845923,MSA
"Greeley, CO",2014,16631.209,135.644,17238.105,42701.0,102.88666666666667,100.0,41502.948227823494,MSA
"Greeley, CO",2015,18786.58,153.223,15803.979,44311.0,103.11566666666667,100.0,42972.131619184926,MSA
"Greeley, CO",2016,19696.188,160.641,15918.635,43869.0,104.14833333333333,100.0,42121.65341100034,MSA
"Greeley, CO",2017,21209.709,172.986,18769.471,44550.0,106.0515,100.0,42007.89239190393,MSA
"Greeley, CO",2018,22881.521,186.621,21821.567,47884.0,108.3185,100.0,44206.66829765922,MSA
"Greeley, CO",2019,23686.854,193.189,21080.91,48923.0,109.92191666666666,100.0,44507.04780590465,MSA
"Greeley, CO",2020,20961.477,170.961,16710.143,52054.0,111.22466666666666,100.0,46800.76961345505,MSA
"Green Bay, WI",2001,13900.223,82.595,10874.856,30221.0,79.65616666666666,100.0,37939.30999273963,MSA
"Green Bay, WI",2002,14233.072,84.573,11302.013,31017.0,80.70208333333333,100.0,38433.952035521594,MSA
"Green Bay, WI",2003,14686.75,87.268,11853.745,32035.0,82.39758333333333,100.0,38878.56743371317,MSA
"Green Bay, WI",2004,15155.569,90.054,12549.358,33325.0,84.44275,100.0,39464.60767798301,MSA
"Green Bay, WI",2005,15496.749,92.081,13165.4,34213.0,86.87583333333333,100.0,39381.49274347488,MSA
"Green Bay, WI",2006,15744.614,93.554,13794.986,35965.0,89.32233333333333,100.0,40264.28627405613,MSA
"Green Bay, WI",2007,15872.277,94.313,14326.798,37433.0,91.61441666666667,100.0,40859.28979518325,MSA
"Green Bay, WI",2008,15824.449,94.029,14556.133,39035.0,94.32566666666666,100.0,41383.221957968315,MSA
"Green Bay, WI",2009,15291.578,90.862,14587.289,38086.0,94.0625,100.0,40490.099667774084,MSA
"Green Bay, WI",2010,16028.656,95.242,15407.528,39521.0,95.74708333333334,100.0,41276.45315566618,MSA
"Green Bay, WI",2011,16379.535,97.327,16006.813,41616.0,98.16941666666666,100.0,42392.02127614422,MSA
"Green Bay, WI",2012,16829.406,100.0,16829.406,43587.0,100.0,100.0,43587.0,MSA
"Green Bay, WI",2013,16767.397,99.632,17146.9,43951.0,101.35408333333334,100.0,43363.817770867645,MSA
"Green Bay, WI",2014,17699.178,105.168,18388.846,45377.0,102.88666666666667,100.0,44103.86833408929,MSA
"Green Bay, WI",2015,18140.876,107.793,19211.664,46962.0,103.11566666666667,100.0,45543.03096522675,MSA
"Green Bay, WI",2016,18298.321,108.728,19584.776,47349.0,104.14833333333333,100.0,45463.04149530318,MSA
"Green Bay, WI",2017,18189.199,108.08,19690.606,48910.0,106.0515,100.0,46119.10251151563,MSA
"Green Bay, WI",2018,18769.888,111.53,20695.349,51276.0,108.3185,100.0,47338.17399613178,MSA
"Green Bay, WI",2019,18811.315,111.776,21151.896,52453.0,109.92191666666666,100.0,47718.41830147613,MSA
"Green Bay, WI",2020,17853.893,106.087,20484.193,55159.0,111.22466666666666,100.0,49592.41655028561,MSA
"Greensboro-High Point, NC",2001,34569.465,95.465,27175.33,28756.0,79.65616666666666,100.0,36100.15545982002,MSA
"Greensboro-High Point, NC",2002,35491.028,98.01,28375.87,28698.0,80.70208333333333,100.0,35560.42027002607,MSA
"Greensboro-High Point, NC",2003,35409.58,97.785,28664.521,29109.0,82.39758333333333,100.0,35327.492412297695,MSA
"Greensboro-High Point, NC",2004,35177.446,97.144,28956.947,30739.0,84.44275,100.0,36402.17780685731,MSA
"Greensboro-High Point, NC",2005,36131.646,99.779,30466.579,31971.0,86.87583333333333,100.0,36800.79807387939,MSA
"Greensboro-High Point, NC",2006,37600.317,103.835,32472.661,33781.0,89.32233333333333,100.0,37819.209081715286,MSA
"Greensboro-High Point, NC",2007,37540.235,103.669,33173.814,34740.0,91.61441666666667,100.0,37919.79610195993,MSA
"Greensboro-High Point, NC",2008,37967.32,104.849,34342.02,35342.0,94.32566666666666,100.0,37468.06277541991,MSA
"Greensboro-High Point, NC",2009,37110.98,102.484,35223.859,33621.0,94.0625,100.0,35743.25581395349,MSA
"Greensboro-High Point, NC",2010,37461.055,103.451,35641.732,34344.0,95.74708333333334,100.0,35869.49994125147,MSA
"Greensboro-High Point, NC",2011,38157.31,105.373,36948.79,35217.0,98.16941666666666,100.0,35873.69793545682,MSA
"Greensboro-High Point, NC",2012,36211.521,100.0,36211.521,36860.0,100.0,100.0,36860.0,MSA
"Greensboro-High Point, NC",2013,36950.442,102.041,37717.843,36478.0,101.35408333333334,100.0,35990.6565185254,MSA
"Greensboro-High Point, NC",2014,36769.144,101.54,38305.87,38327.0,102.88666666666667,100.0,37251.66850255945,MSA
"Greensboro-High Point, NC",2015,37565.881,103.74,40231.086,40090.0,103.11566666666667,100.0,38878.67023116435,MSA
"Greensboro-High Point, NC",2016,37049.582,102.314,40367.251,40218.0,104.14833333333333,100.0,38616.07642945158,MSA
"Greensboro-High Point, NC",2017,37370.054,103.199,41190.372,41421.0,106.0515,100.0,39057.43907441196,MSA
"Greensboro-High Point, NC",2018,37369.359,103.197,41976.708,42745.0,108.3185,100.0,39462.32638007358,MSA
"Greensboro-High Point, NC",2019,37312.375,103.04,42922.463,44456.0,109.92191666666666,100.0,40443.25403714607,MSA
"Greensboro-High Point, NC",2020,35765.654,98.769,42033.244,47171.0,111.22466666666666,100.0,42410.5564113476,MSA
"Greenville, NC",2001,5608.702,78.494,4199.768,25332.0,79.65616666666666,100.0,31801.680974689134,MSA
"Greenville, NC",2002,5566.473,77.903,4264.972,25641.0,80.70208333333333,100.0,31772.413971138707,MSA
"Greenville, NC",2003,5542.143,77.563,4329.527,26207.0,82.39758333333333,100.0,31805.544458727047,MSA
"Greenville, NC",2004,5734.484,80.255,4598.03,27324.0,84.44275,100.0,32358.017710223787,MSA
"Greenville, NC",2005,6195.888,86.712,5113.76,28851.0,86.87583333333333,100.0,33209.46561663677,MSA
"Greenville, NC",2006,6712.178,93.937,5697.256,30448.0,89.32233333333333,100.0,34087.77946538193,MSA
"Greenville, NC",2007,6968.573,97.526,6100.19,31877.0,91.61441666666667,100.0,34794.74209390261,MSA
"Greenville, NC",2008,6985.533,97.763,6300.645,32956.0,94.32566666666666,100.0,34938.528572993564,MSA
"Greenville, NC",2009,7230.407,101.19,6818.666,31985.0,94.0625,100.0,34003.98671096345,MSA
"Greenville, NC",2010,7416.352,103.792,7052.266,32538.0,95.74708333333334,100.0,33983.28060471816,MSA
"Greenville, NC",2011,7492.038,104.852,7250.716,33108.0,98.16941666666666,100.0,33725.37102101554,MSA
"Greenville, NC",2012,7145.367,100.0,7145.367,35280.0,100.0,100.0,35280.0,MSA
"Greenville, NC",2013,7545.959,105.606,7741.052,35138.0,101.35408333333334,100.0,34668.55882306994,MSA
"Greenville, NC",2014,7758.315,108.578,8154.317,36426.0,102.88666666666667,100.0,35404.00440614268,MSA
"Greenville, NC",2015,8424.445,117.901,9120.493,37391.0,103.11566666666667,100.0,36261.22121759707,MSA
"Greenville, NC",2016,8422.699,117.876,9300.231,38077.0,104.14833333333333,100.0,36560.35462241355,MSA
"Greenville, NC",2017,8706.7,121.851,9685.49,39225.0,106.0515,100.0,36986.74700499285,MSA
"Greenville, NC",2018,8498.463,118.937,9589.743,41163.0,108.3185,100.0,38001.81871056191,MSA
"Greenville, NC",2019,8502.334,118.991,9820.411,42882.0,109.92191666666666,100.0,39011.32849606122,MSA
"Greenville, NC",2020,8122.522,113.675,9674.795,45169.0,111.22466666666666,100.0,40610.595970917726,MSA
"Greenville-Anderson, SC",2001,32086.033,94.431,25852.347,27453.0,79.65616666666666,100.0,34464.375011769334,MSA
"Greenville-Anderson, SC",2002,33591.723,98.863,27448.731,27586.0,80.70208333333333,100.0,34182.5128430183,MSA
"Greenville-Anderson, SC",2003,34734.059,102.225,28580.412,27813.0,82.39758333333333,100.0,33754.6307486769,MSA
"Greenville-Anderson, SC",2004,31903.495,93.894,26637.929,28364.0,84.44275,100.0,33589.62137069197,MSA
"Greenville-Anderson, SC",2005,32325.736,95.137,27700.987,29429.0,86.87583333333333,100.0,33874.782975702874,MSA
"Greenville-Anderson, SC",2006,32250.757,94.916,28514.818,31142.0,89.32233333333333,100.0,34864.740807636765,MSA
"Greenville-Anderson, SC",2007,33475.882,98.522,30391.07,32778.0,91.61441666666667,100.0,35778.21176252282,MSA
"Greenville-Anderson, SC",2008,33120.265,97.475,30589.587,33541.0,94.32566666666666,100.0,35558.72032002601,MSA
"Greenville-Anderson, SC",2009,31241.147,91.945,29953.976,31880.0,94.0625,100.0,33892.35880398671,MSA
"Greenville-Anderson, SC",2010,32219.112,94.823,30959.438,33154.0,95.74708333333334,100.0,34626.64223888456,MSA
"Greenville-Anderson, SC",2011,33606.543,98.906,32747.492,34597.0,98.16941666666666,100.0,35242.13668038162,MSA
"Greenville-Anderson, SC",2012,33978.113,100.0,33978.113,36233.0,100.0,100.0,36233.0,MSA
"Greenville-Anderson, SC",2013,34981.58,102.953,35785.54,36556.0,101.35408333333334,100.0,36067.61444408176,MSA
"Greenville-Anderson, SC",2014,36173.997,106.463,37734.715,38540.0,102.88666666666667,100.0,37458.69241236312,MSA
"Greenville-Anderson, SC",2015,37611.309,110.693,40404.63,40330.0,103.11566666666667,100.0,39111.41856879168,MSA
"Greenville-Anderson, SC",2016,38602.022,113.608,42095.073,41056.0,104.14833333333333,100.0,39420.69804285554,MSA
"Greenville-Anderson, SC",2017,39614.834,116.589,43713.53,42797.0,106.0515,100.0,40354.92190115179,MSA
"Greenville-Anderson, SC",2018,40935.198,120.475,46048.066,44160.0,108.3185,100.0,40768.65909332201,MSA
"Greenville-Anderson, SC",2019,41400.906,121.846,47716.138,45505.0,109.92191666666666,100.0,41397.56781897453,MSA
"Greenville-Anderson, SC",2020,40536.267,119.301,47585.915,47836.0,111.22466666666666,100.0,43008.445368833054,MSA
"Gulfport-Biloxi, MS",2001,14598.994,85.362,10556.813,24409.0,79.65616666666666,100.0,30642.950849170502,MSA
"Gulfport-Biloxi, MS",2002,14679.242,85.831,10812.565,24789.0,80.70208333333333,100.0,30716.67914397088,MSA
"Gulfport-Biloxi, MS",2003,15809.936,92.442,12020.511,25807.0,82.39758333333333,100.0,31320.093327979885,MSA
"Gulfport-Biloxi, MS",2004,15826.027,92.536,12407.768,26225.0,84.44275,100.0,31056.544226709808,MSA
"Gulfport-Biloxi, MS",2005,16367.215,95.701,13478.217,28525.0,86.87583333333333,100.0,32834.21741757873,MSA
"Gulfport-Biloxi, MS",2006,16930.243,98.993,14589.63,30151.0,89.32233333333333,100.0,33755.27583620371,MSA
"Gulfport-Biloxi, MS",2007,20872.174,122.042,18620.981,34650.0,91.61441666666667,100.0,37821.55828822429,MSA
"Gulfport-Biloxi, MS",2008,18786.897,109.849,16967.835,33794.0,94.32566666666666,100.0,35826.93999865714,MSA
"Gulfport-Biloxi, MS",2009,17722.29,103.624,16216.458,33462.0,94.0625,100.0,35574.21926910299,MSA
"Gulfport-Biloxi, MS",2010,17552.843,102.633,16332.984,34366.0,95.74708333333334,100.0,35892.4771424717,MSA
"Gulfport-Biloxi, MS",2011,16682.787,97.546,16179.031,34171.0,98.16941666666666,100.0,34808.19297931382,MSA
"Gulfport-Biloxi, MS",2012,17102.512,100.0,17102.512,34302.0,100.0,100.0,34302.0,MSA
"Gulfport-Biloxi, MS",2013,15675.353,91.655,15735.31,34082.0,101.35408333333334,100.0,33626.66690784535,MSA
"Gulfport-Biloxi, MS",2014,16565.443,96.86,16945.836,34681.0,102.88666666666667,100.0,33707.96345493423,MSA
"Gulfport-Biloxi, MS",2015,16101.574,94.147,16665.926,34922.0,103.11566666666667,100.0,33866.82269425596,MSA
"Gulfport-Biloxi, MS",2016,16497.458,96.462,16735.069,35518.0,104.14833333333333,100.0,34103.28217766327,MSA
"Gulfport-Biloxi, MS",2017,16663.141,97.431,17543.158,36012.0,106.0515,100.0,33957.0868870313,MSA
"Gulfport-Biloxi, MS",2018,16173.072,94.565,17835.516,36703.0,108.3185,100.0,33884.331854669326,MSA
"Gulfport-Biloxi, MS",2019,16666.484,97.451,18371.548,37983.0,109.92191666666666,100.0,34554.52847968596,MSA
"Gulfport-Biloxi, MS",2020,16384.714,95.803,17814.654,41111.0,111.22466666666666,100.0,36962.12470854787,MSA
"Hagerstown-Martinsburg, MD-WV",2001,7696.468,82.489,6011.991,26439.0,79.65616666666666,100.0,33191.40388796013,MSA
"Hagerstown-Martinsburg, MD-WV",2002,7899.671,84.667,6295.66,27137.0,80.70208333333333,100.0,33626.1455456024,MSA
"Hagerstown-Martinsburg, MD-WV",2003,8072.592,86.52,6560.639,28018.0,82.39758333333333,100.0,34003.42445318481,MSA
"Hagerstown-Martinsburg, MD-WV",2004,8500.962,91.112,7070.521,29456.0,84.44275,100.0,34882.80521418357,MSA
"Hagerstown-Martinsburg, MD-WV",2005,8754.318,93.827,7500.826,30811.0,86.87583333333333,100.0,35465.559083366104,MSA
"Hagerstown-Martinsburg, MD-WV",2006,9140.127,97.962,8090.907,32280.0,89.32233333333333,100.0,36138.778282400446,MSA
"Hagerstown-Martinsburg, MD-WV",2007,9136.959,97.928,8340.071,33553.0,91.61441666666667,100.0,36624.14849191312,MSA
"Hagerstown-Martinsburg, MD-WV",2008,9116.455,97.708,8473.969,34454.0,94.32566666666666,100.0,36526.64350812964,MSA
"Hagerstown-Martinsburg, MD-WV",2009,8792.842,94.24,8374.24,34070.0,94.0625,100.0,36220.59800664452,MSA
"Hagerstown-Martinsburg, MD-WV",2010,8937.677,95.792,8586.525,35006.0,95.74708333333334,100.0,36560.9048143329,MSA
"Hagerstown-Martinsburg, MD-WV",2011,9164.016,98.218,8944.204,36376.0,98.16941666666666,100.0,37054.3100235732,MSA
"Hagerstown-Martinsburg, MD-WV",2012,9330.281,100.0,9330.281,37462.0,100.0,100.0,37462.0,MSA
"Hagerstown-Martinsburg, MD-WV",2013,9359.712,100.315,9565.115,37492.0,101.35408333333334,100.0,36991.109550758105,MSA
"Hagerstown-Martinsburg, MD-WV",2014,9441.671,101.194,9844.811,38648.0,102.88666666666667,100.0,37563.66228212272,MSA
"Hagerstown-Martinsburg, MD-WV",2015,9523.99,102.076,10181.569,39932.0,103.11566666666667,100.0,38725.44424222637,MSA
"Hagerstown-Martinsburg, MD-WV",2016,9917.572,106.294,10791.18,41189.0,104.14833333333333,100.0,39548.40051849126,MSA
"Hagerstown-Martinsburg, MD-WV",2017,10145.086,108.733,11203.229,42143.0,106.0515,100.0,39738.24038321004,MSA
"Hagerstown-Martinsburg, MD-WV",2018,10376.526,111.213,11706.245,43505.0,108.3185,100.0,40163.96091157097,MSA
"Hagerstown-Martinsburg, MD-WV",2019,10360.781,111.045,12003.53,44637.0,109.92191666666666,100.0,40607.91637700398,MSA
"Hagerstown-Martinsburg, MD-WV",2020,9929.994,106.428,11764.929,47759.0,111.22466666666666,100.0,42939.21612112421,MSA
"Hammond, LA",2001,2456.531,63.325,1756.181,21303.0,79.65616666666666,100.0,26743.6921602638,MSA
"Hammond, LA",2002,2558.291,65.948,1859.762,21907.0,80.70208333333333,100.0,27145.519787283472,MSA
"Hammond, LA",2003,2782.026,71.716,2076.527,22660.0,82.39758333333333,100.0,27500.80655682661,MSA
"Hammond, LA",2004,3049.237,78.604,2359.786,24319.0,84.44275,100.0,28799.39367204408,MSA
"Hammond, LA",2005,3387.767,87.331,2771.638,26523.0,86.87583333333333,100.0,30529.779090848053,MSA
"Hammond, LA",2006,3927.568,101.246,3366.584,28939.0,89.32233333333333,100.0,32398.392339355218,MSA
"Hammond, LA",2007,3690.598,95.137,3299.613,30816.0,91.61441666666667,100.0,33636.6274230857,MSA
"Hammond, LA",2008,3793.6,97.792,3419.476,32594.0,94.32566666666666,100.0,34554.75179961622,MSA
"Hammond, LA",2009,3604.684,92.923,3247.982,32021.0,94.0625,100.0,34042.259136212626,MSA
"Hammond, LA",2010,3818.805,98.442,3522.241,33732.0,95.74708333333334,100.0,35230.315980034204,MSA
"Hammond, LA",2011,4291.134,110.618,4159.065,34730.0,98.16941666666666,100.0,35377.61675606711,MSA
"Hammond, LA",2012,3879.236,100.0,3879.236,35402.0,100.0,100.0,35402.0,MSA
"Hammond, LA",2013,3603.064,92.881,3637.135,34955.0,101.35408333333334,100.0,34488.00369003387,MSA
"Hammond, LA",2014,3586.516,92.454,3678.263,35552.0,102.88666666666667,100.0,34554.52601568068,MSA
"Hammond, LA",2015,3398.181,87.599,3533.353,35587.0,103.11566666666667,100.0,34511.72954643168,MSA
"Hammond, LA",2016,3510.063,90.483,3661.565,36362.0,104.14833333333333,100.0,34913.66480500568,MSA
"Hammond, LA",2017,3806.351,98.121,4070.755,37196.0,106.0515,100.0,35073.52559841209,MSA
"Hammond, LA",2018,3814.912,98.342,4246.294,37928.0,108.3185,100.0,35015.25593504342,MSA
"Hammond, LA",2019,3938.183,101.52,4402.02,38963.0,109.92191666666666,100.0,35446.07043029788,MSA
"Hammond, LA",2020,4016.999,103.551,4494.0,41792.0,111.22466666666666,100.0,37574.39896425853,MSA
"Hanford-Corcoran, CA",2001,4350.004,85.339,3116.385,18552.0,79.65616666666666,100.0,23290.098904248887,MSA
"Hanford-Corcoran, CA",2002,4591.095,90.069,3353.058,20092.0,80.70208333333333,100.0,24896.50721532385,MSA
"Hanford-Corcoran, CA",2003,5040.485,98.885,3822.644,21971.0,82.39758333333333,100.0,26664.616984114622,MSA
"Hanford-Corcoran, CA",2004,5267.905,103.347,4211.507,23048.0,84.44275,100.0,27294.231890837284,MSA
"Hanford-Corcoran, CA",2005,5501.006,107.92,4390.711,23512.0,86.87583333333333,100.0,27063.913055989873,MSA
"Hanford-Corcoran, CA",2006,5120.762,100.46,4185.302,23371.0,89.32233333333333,100.0,26164.78894789284,MSA
"Hanford-Corcoran, CA",2007,5932.036,116.376,5171.536,26429.0,91.61441666666667,100.0,28848.079769104756,MSA
"Hanford-Corcoran, CA",2008,5310.546,104.183,4744.223,25392.0,94.32566666666666,100.0,26919.502291705685,MSA
"Hanford-Corcoran, CA",2009,4816.012,94.481,4411.386,24331.0,94.0625,100.0,25866.8438538206,MSA
"Hanford-Corcoran, CA",2010,4926.324,96.646,4603.923,26174.0,95.74708333333334,100.0,27336.60294264838,MSA
"Hanford-Corcoran, CA",2011,5625.719,110.366,5486.274,29174.0,98.16941666666666,100.0,29718.012992844855,MSA
"Hanford-Corcoran, CA",2012,5097.311,100.0,5097.311,28563.0,100.0,100.0,28563.0,MSA
"Hanford-Corcoran, CA",2013,5102.357,100.099,5227.087,29407.0,101.35408333333334,100.0,29014.124574819794,MSA
"Hanford-Corcoran, CA",2014,5508.259,108.062,5683.825,32058.0,102.88666666666667,100.0,31158.556340309726,MSA
"Hanford-Corcoran, CA",2015,5418.677,106.305,5569.924,32947.0,103.11566666666667,100.0,31951.497832531106,MSA
"Hanford-Corcoran, CA",2016,5687.938,111.587,5811.008,34330.0,104.14833333333333,100.0,32962.601417849546,MSA
